toy_id,Nnorm,P_CF3_vis_dir,P_Ar_dbleStar,K_Ar_dbleStar_Q_Ar,K_Ar_dbleStar_Q_CF4,inv_tau_dis_K_relax,tau_uv_K_CF4_Q_CF4,P_CF4_dir,K_Ar3rd_Q_CF4,P_Ar3rd,P_CF3_uv_dir
47,0.004259469343611649,0.13548093712040177,0.35179381699814033,0.428834557169347,11.499999999973454,0.005747885649713182,0.065,0.22041994892196934,50.05,0.5139990516901605,1.3842044521379455e-32
48,0.004435927450274845,0.1361604447646578,0.31293105820647404,0.32630877089205856,11.499999999999998,0.005791236142768078,0.065,0.21781302708356495,50.05,0.4765197657703207,4.6344210861699895e-21
49,0.004977020641457422,0.11292136699416797,0.2684232547938748,0.30572693186169,11.499999999999998,0.004274851429553911,0.065,0.19194494563047024,50.05,0.37534356878200864,5.761297957317736e-21
50,0.005194394909683261,0.1054617521142112,0.2587748100721666,0.3122200746708713,11.499999999999998,0.009433414266300351,0.065,0.18481915254731718,50.05,0.40498726856635076,3.882514793389096e-29
51,0.004282021669608973,0.12738023811359103,0.323481326761282,0.23380753811381774,7.904817300198859,0.004018217404039691,0.065,0.22343346878197592,50.05,0.4678397449442509,1.2314918207670265e-33
52,0.003958367418323214,0.15293300462553996,0.3323535768471177,0.11537266920454871,4.520577795119179,0.0031117251867860147,0.065,0.24221803065961506,50.05,0.49262812488452173,2.189263083254286e-26
53,0.005068360207241612,0.11375780715601445,0.2670684169589202,0.32796595104072523,11.499999991103937,0.009776639277240571,0.065,0.189826016447627,50.05,0.4440452241414982,1.0125860668509333e-28
54,0.004468882732989579,0.11935067503979481,0.28179477437436423,0.2779917351963139,11.499999993776802,0.0058031177123333486,0.065,0.21255201306561528,50.05,0.47503801965811593,4.435722841530832e-23
55,0.006634473217908243,0.08773724031625509,0.20113409536246088,0.3294200308298257,11.499999999999998,0.020591732798141086,0.065,0.1453541757786554,50.05,0.3471164559852249,4.537735813423535e-23
56,0.004091928105554109,0.14579242140897233,0.33076563285645183,0.31243884087302315,11.499999999999998,0.002841708712260485,0.065,0.2382696671078054,50.05,0.4645312197018021,6.101732025566605e-36
