toy_id,PAr_star_696,tau_N2_696,K_Ar_Q_Ar_696,K_Ar_Q_N2_696,PAr_star_727,tau_N2_727,K_Ar_Q_Ar_727,K_Ar_Q_N2_727,PAr_star_750,tau_N2_750,K_Ar_Q_Ar_750,K_Ar_Q_N2_750,PAr_star_764,tau_N2_764,K_Ar_Q_Ar_764,K_Ar_Q_N2_764,PAr_star_772,tau_N2_772,K_Ar_Q_Ar_772,K_Ar_Q_N2_772
25,9.629379576152492e-05,28.3,2.818306019515476e-22,0.9596940797433405,0.0005484149935028339,28.3,0.5040905287647349,46.44383798383585,0.0011063779725278547,21.7,0.5834874361253273,3.382979956548277,0.00010670646576473848,29.4,0.0034831447604657443,0.7997479208831406,0.0002681596480712001,28.3,0.004973225057098097,2.0184923544657005
26,0.0004539091179333608,28.3,0.04773003163393439,4.987664767244048,0.00017878374166953578,28.3,0.04334859617998491,16.76782107235017,0.005221285564215399,21.7,2.640679801423319,15.189157976742676,0.0003895949266573382,29.4,0.07502202472992882,2.9017621506942053,0.0008364779325236128,28.3,0.026935670364628576,6.521478267888292
27,0.00017534698195091977,28.3,0.004008028611774651,2.142260106054752,0.0006464811628414076,28.3,0.242701404252665,59.99438684425291,0.005221285564215399,21.7,2.069196709854815,26.177594115034967,0.005221285564215399,29.4,0.7245710521139984,42.25519843325302,0.000533871822522802,28.3,0.0280392592417453,4.052060660893958
28,0.0002217424435057295,28.3,0.009781455903296031,2.572976228667796,0.00023523346810789807,28.3,0.104448078403772,20.18278061574101,0.005221285564215399,21.7,2.6268936205637208,18.795792773030005,0.00042332847095778524,29.4,0.028082980631170217,3.859895013852274,0.003616398550960678,28.3,0.18264738338369177,28.024152035057938
29,0.00018101872170807405,28.3,0.011313736410476062,1.951341513576874,6.886807153347824e-05,28.3,0.009429846101705644,5.953943702918724,0.005221285564215399,21.7,3.4069185044079746,11.517936486843963,0.00039153072592148244,29.4,0.03037140904823817,3.3218866757718866,0.0017451114827531959,28.3,0.05472068555142558,13.959970311778966
30,0.0004544482319194707,28.3,0.0371961823514118,5.054397422437863,0.000190725196405363,28.3,0.07984144167281595,17.058745489740158,0.005221285564215399,21.7,3.206712656629186,13.501725588561188,0.0006050838293244383,29.4,0.04386806467345707,5.3851089779513215,0.0003123429373702901,28.3,1.758108501720228e-18,2.32760474672512
31,0.0005384981345880889,28.3,0.0373183299647769,6.726288627604409,4.251104366321475e-05,28.3,0.0038083265676444305,3.753232061623101,0.005221285564215146,21.7,2.9109776211202743,14.712280351250605,0.0006344028299185345,29.4,0.09924155248492914,4.696961384103817,0.00021580907770603051,28.3,3.0279954703233165e-14,1.5523749663339639
32,0.0001479434527943931,28.3,0.004336662327283283,1.685288799691758,0.00012343987850630534,28.3,0.02637760721426026,11.47925753203725,0.005221285564215399,21.7,2.310786783924034,23.462966484639438,0.00030907777369301834,29.4,0.015967451272628427,2.6278470529844147,0.0004108878178082487,28.3,0.004392649284411967,3.1612043163212102
33,0.002784615136318395,28.3,0.5413920534626854,31.73233894182688,5.244680696037348e-05,28.3,0.0055395352846910806,4.7439064582877375,0.005221285564215399,21.7,3.532336487206234,11.47493265570981,0.005221285564215399,29.4,0.5989745656057012,44.031440181477976,0.00040305636910014053,28.3,0.014154577681125716,2.827221392405189
34,0.00010881323571428625,28.3,0.005271615457718297,1.080933815460978,3.003938337716329e-05,28.3,1.3373588305758506e-20,2.5734752975834736,0.005221285564215399,21.7,2.947511396294368,13.18633318714057,0.005221285564215399,29.4,0.8302488631959178,41.31435729780124,0.0006252665715395724,28.3,0.014957235685261569,4.817668581424568
35,5.917909839064427e-05,28.3,0.0012180589811758304,0.5765797434373738,3.7584860675301886e-05,28.3,0.00402604350788153,3.2793616058449446,0.005221285564215399,21.7,2.3541881827688664,23.63826867920134,0.005221285564207075,29.4,0.5691044375853542,43.6166835633422,0.0012319026936390759,28.3,0.06685336818464072,9.98589559141486
36,0.0004495298338001097,28.3,0.05739949525207244,5.031781061369958,0.00076253567351156,28.3,0.28603851661751484,73.82757602461642,0.005221285564215399,21.7,2.3367698921020197,24.02042945339196,0.005221285564215399,29.4,0.7556091133516672,41.78999713882266,0.00522128556351361,28.3,0.4864233215373322,36.32854087801561
37,0.00010007154053947205,28.3,0.0023944630021019192,1.0644702170730027,2.5749058518590595e-05,28.3,3.6701851386787964e-22,2.1368782060758815,0.000372064963683392,21.7,0.22816505920575175,0.9974854434815186,0.00021247995547426008,29.4,0.008276405431695336,1.7372575344366603,0.00522128556421066,28.3,0.4074960455424102,41.12223869962052
38,0.005221285436229359,28.3,0.836409478757399,60.701166507268375,6.950563454626775e-05,28.3,2.8882085296523574e-37,6.197590929093384,0.005221285564215399,21.7,2.197561951454256,23.96987574730609,0.0052212855633682305,29.4,0.4879765575920919,46.87682353210527,0.0002866983752883604,28.3,0.008466742983730863,2.0656331811229443
39,0.00023900297179168774,28.3,0.018219878655283073,2.5665864251816655,6.203326428304168e-05,28.3,1.3778025993797064e-31,5.53227248103476,0.005221285564215399,21.7,3.231374265833975,15.560229511114898,0.00522128556007179,29.4,1.4347103025375474,38.84192983255926,0.0005123566108612992,28.3,0.024165728905778946,4.053937369543087
40,0.005221285563974654,28.3,0.7411589221434184,63.04022125609497,6.832744587380912e-05,28.3,0.009336449683577615,6.070559146273796,0.005221285564215399,21.7,3.3874502062618914,12.971994744729018,0.005221285564215399,29.4,0.6344246617027343,42.400896186675105,0.005221285564215399,28.3,0.4914258475388041,37.91294132741949
41,0.00015401975578249378,28.3,0.009287685678353289,1.6281353698196126,5.254777802368063e-05,28.3,1.8934241729527537e-13,4.595823835479779,0.0052212855537750935,21.7,2.494519308685649,21.522468980691002,0.0052212833123261556,29.4,0.7277542430041684,41.75007557626766,0.0004108639453398393,28.3,0.014018220796299127,2.937311353503928
42,0.000538152934556008,28.3,0.08453583655273027,5.961258549989685,6.357732160483974e-05,28.3,0.002077867242722636,5.664963315007991,0.005221285564215399,21.7,2.0224739379857204,29.430326573222505,0.0012624634713749568,29.4,0.14346630248284536,10.479097838921511,0.0003378683615191914,28.3,0.008861144842948235,2.587391140869483
