toy_id,PAr_star_696,tau_N2_696,K_Ar_Q_Ar_696,K_Ar_Q_N2_696,PAr_star_727,tau_N2_727,K_Ar_Q_Ar_727,K_Ar_Q_N2_727,PAr_star_750,tau_N2_750,K_Ar_Q_Ar_750,K_Ar_Q_N2_750,PAr_star_764,tau_N2_764,K_Ar_Q_Ar_764,K_Ar_Q_N2_764,PAr_star_772,tau_N2_772,K_Ar_Q_Ar_772,K_Ar_Q_N2_772
52,0.0002968690947729343,28.3,0.019697824770571123,2.8129503151801685,7.136161885886755e-05,28.3,0.019821793145133704,6.747392716948224,0.005221285499678482,21.7,2.9971506707352513,19.732630226616532,0.0007581755235775342,29.4,0.08445502550823805,6.586048412693281,0.0007979082943646361,28.3,0.02814573611127638,4.952558886299831
53,0.0003024745917688198,28.3,0.019698612831915357,2.812941296181905,6.581805068126563e-05,28.3,0.019764387394599153,6.7510705884636995,0.005221285564215399,21.7,2.550887095598303,16.759859616756717,0.0005562246130090355,29.4,0.08566248145401796,6.632515273100439,0.0006599179894262551,28.3,0.02830071175139796,4.974852257526385
54,0.00023976593144550137,28.3,0.019687886162514007,2.813076199987983,8.47557262408981e-05,28.3,0.019929154057444557,6.740175906555792,0.005221285564215399,21.7,2.4980646588856636,16.409086466584675,0.000824703348500247,29.4,0.0841887372480537,6.575669071294249,0.0005100358661256047,28.3,0.028569974432825683,5.013556714283179
55,0.0002391284265559066,28.3,0.019687752209060893,2.8130782376945156,7.032559591305721e-05,28.3,0.019811071015887687,6.747886154876363,0.005221285564215399,21.7,2.20019186933492,14.435908042909567,0.0009131958550538219,29.4,0.08390309357060587,6.564698451165866,0.0005216497570628558,28.3,0.0285438124976811,5.009757838435429
56,0.00030335548799401054,28.3,0.019698728042477066,2.8129395125367185,7.384648697010414e-05,28.3,0.01984390835796492,6.745702433012453,0.005221285564215399,21.7,2.8698293405668522,18.88334018905183,0.0009090451169232458,29.4,0.08391516568896772,6.565161269854259,0.0005029394526037528,28.3,0.028586276434262214,5.015946820375445
57,0.0002663908779050716,28.3,0.019693058267789627,2.8130111824411177,9.30403151459899e-05,28.3,0.019980763021388306,6.736858676390121,0.005221285564215385,21.7,2.7521600168779816,18.09881095273811,0.0006399294606362648,29.4,0.0850584957052657,6.609125779389402,0.000759295521858839,28.3,0.028183986955184686,4.958008178272279
58,0.0002678189615463515,28.3,0.019693309044340697,2.8130082544020714,6.30556888431849e-05,28.3,0.019732525272659084,6.753240116629708,0.005221285564215399,21.7,2.409807777980806,15.823589672912478,0.0010759083818271046,29.4,0.08350596220387826,6.549471533316558,0.0006659272847409865,28.3,0.02829262045376975,4.973684568478091
59,0.0002143944124525655,28.3,0.019681327018799596,2.8131307458867907,6.829992060879843e-05,28.3,0.01978967095293193,6.749121370647061,0.005221285564214829,21.7,2.6701952155287185,17.553077250189567,0.0007730995648549456,29.4,0.08438737630531257,6.583306802038186,0.0006716996002026849,28.3,0.028284969067485056,4.972581846731957
60,0.0002921553990800318,28.3,0.019697164545641025,2.8129595181734666,6.286934635898252e-05,28.3,0.019730273003004787,6.753392504152927,0.005221285564215399,21.7,2.2056496895348836,14.471987810018396,0.0007572908326372803,29.4,0.08445405313879413,6.585873669662719,0.0006691010045245899,28.3,0.028288409890187445,4.973076882223931
61,0.0002738396806521985,28.3,0.019694346925445583,2.812996359234018,8.309764685841982e-05,28.3,0.019917668879568782,6.7409312351543225,0.005221285560211859,21.7,2.9091575761357613,19.145063632872724,0.0008196607018837191,29.4,0.0842070582232009,6.576376151766181,0.000852546870548261,28.3,0.02809591010541049,4.945569181518502
62,0.00024743809872146026,28.3,0.019689510742105676,2.8130571387607066,8.238430097360291e-05,28.3,0.019912497512020906,6.7412486923078605,0.005221285564215399,21.7,2.1197251048248797,13.904486049200283,0.0006600501645194001,29.4,0.08494671353217295,6.605059537197449,0.0005920138891508751,28.3,0.0284009334838212,4.989522594632662
