mixture,kind,concentration_percent,pressure_bar,wavelength_nm,intensity_ph_MeV_nm,experimental_scale,normalisation_reference
ArN2,experiment_scaled,100.0,1,303.23,0.6153608211594869,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,303.59,0.7518521486780588,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,303.96,0.7518521486780588,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,304.33,0.8110705143862286,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,304.7,0.6962814091463805,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,305.06,0.4667447147061401,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,305.43,0.3868457537917423,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,305.8,0.3868457537917423,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,306.17,0.538342539245589,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,306.53,0.3868457537917423,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,306.9,0.2514583803708289,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,307.27,0.2514583803708289,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,307.64,0.2514583803708289,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,308.0,0.1952837789590545,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,308.37,0.14074730948801678,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,308.74,0.243446681323392,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,309.11,0.46542106471865335,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,309.47,0.6656403211055884,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,309.84,0.7442725499530763,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,310.21,0.7442725499530763,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,310.57,0.9957313548210098,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,310.94,1.0980362316677337,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,311.31,1.1054974486613331,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,311.67,1.1054974486613331,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,312.04,1.1260977921047135,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,312.41,1.1260977921047135,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,312.77,1.1472550133766217,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,313.14,1.1260977921047135,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,313.51,1.1054974486613331,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,313.87,1.1472550133766217,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,314.24,1.1472550133766217,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,314.61,1.3458312191623554,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,314.97,1.454015686632454,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,315.34,1.454015686632454,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,315.71,1.0136922551831797,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,316.07,1.2073238184968076,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,316.44,1.327920755060698,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,316.81,0.9749740621151775,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,317.17,0.9895351467428324,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,317.54,0.8765599017277617,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,317.91,0.8619988171001067,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,318.27,0.8320469559878008,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,318.64,0.8083342282404062,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,319.0,0.6181748212103103,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,319.37,0.4980874491671127,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,319.74,0.5020052613379594,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,320.1,0.32348339353653205,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,320.47,0.35608688782273445,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,320.83,0.6814858835062663,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,321.2,0.44894950218703944,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,321.57,0.24634115594979508,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,321.93,0.2816773265781794,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,322.3,0.24634115594979508,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,322.66,0.20820606931628496,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,323.03,0.20820606931628496,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,323.4,0.1451202395536287,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,323.76,0.1451202395536287,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,324.13,0.4239218560325185,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,324.49,0.2877678185813318,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,324.86,0.13162880666390145,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,325.22,0.041582031131238484,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,325.59,0.12339737979117656,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,325.95,0.041582031131238484,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,326.32,0.0,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,326.68,0.0,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,327.05,0.4156860739074799,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,327.42,0.3153289939997025,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,327.78,0.0,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,328.15,0.0,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,328.51,0.11823727685001016,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,328.88,0.48155324621610784,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,329.24,0.7207929732683486,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,329.61,0.7207929732683486,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,329.97,0.7593533291384207,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,330.34,0.8609751992374879,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,330.7,1.0492638154155876,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,331.07,1.7710741601745517,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,331.43,2.235402886597378,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,331.8,2.4079252586610327,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,332.16,2.55957561144786,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,332.52,2.8387472847503292,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,332.89,3.1914575807535748,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,333.25,3.5135720418682492,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,333.62,3.6727319011017885,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,333.98,3.7800200183164576,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,334.35,3.92163496064305,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,334.71,3.828102003858724,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,335.08,3.827187400872866,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,335.44,3.6885597197306255,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,335.81,3.827187400872866,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,336.17,3.634031960764215,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,336.53,3.889859481665728,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,336.9,3.675005744858612,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,337.26,3.675005744858612,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,337.63,3.3678912761960307,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,337.99,3.257250706031227,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,338.36,2.965653455772147,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,338.72,2.7168784430995268,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,339.08,2.7168784430995268,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,339.45,2.6605083602550366,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,339.81,1.8363986710903173,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,340.18,1.1734090063346423,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,340.54,0.7486879300250877,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,340.9,0.4442397326828436,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,341.27,0.30366089850410594,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,341.63,0.19303077981268058,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,341.99,0.12463154222741885,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,342.36,0.12406930748959448,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,342.72,0.11106130640917511,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,343.09,0.0,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,343.45,0.062132659817143,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,343.81,0.0,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,344.18,0.07761183106030527,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,344.54,0.07761183106030527,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,344.9,0.15785735493858902,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,345.27,0.12383847911697306,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,345.63,0.2143552994128789,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,345.99,0.2143552994128789,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,346.36,0.26797281064574463,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,346.72,0.26797281064574463,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,347.08,0.30051799321898787,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,347.45,0.3496539498211479,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,347.81,0.3977861562307892,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,348.17,0.6360826691839687,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,348.54,0.5073555939366162,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,348.9,0.6445173209362289,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,349.26,0.6445173209362289,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,349.62,0.6445173209362289,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,349.99,0.9503733231584047,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,350.35,1.352804811746494,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,350.71,1.5322923761964027,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,351.08,1.5322923761964027,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,351.44,1.6320509239998748,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,351.8,1.937600032502996,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,352.16,2.0588502569139284,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,352.53,2.0588502569139284,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,352.89,2.081083683555178,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,353.25,2.5391012346519664,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,353.61,2.7259504962487506,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,353.98,2.7259504962487506,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,354.34,2.73492231601479,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,354.7,2.718494077449607,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,355.06,2.718494077449607,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,355.43,2.6895752020872292,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,355.79,2.632965333813784,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,356.15,2.632965333813784,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,356.51,2.632965333813784,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,356.88,2.383006369606903,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,357.24,2.2453528614330542,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,357.6,2.2026713887596654,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,357.96,2.2026713887596654,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,358.32,2.2453528614330542,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,358.69,2.2453528614330542,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,359.05,2.1618558991833794,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,359.41,2.020211561520784,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,359.77,1.6955041588899677,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,360.13,1.3867332666252055,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,360.49,1.3867332666252055,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,360.86,1.070480656312249,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,361.22,0.8400919928115897,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,361.58,0.525884857526265,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,361.94,0.3607990185788378,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,362.3,0.291140869550487,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,362.66,0.33782917435239757,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,363.03,0.13725856875963915,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,363.39,0.33782917435239757,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,363.75,0.08730313795936134,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,364.11,0.08730313795936134,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,364.47,0.15868942548268575,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,364.83,0.12234920017791501,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,365.19,0.05096291265459066,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,365.56,0.12234920017791501,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,365.92,0.06236803935492188,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,366.28,0.015013789007582237,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,366.64,0.026418915707913476,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,367.0,0.026418915707913476,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,367.36,0.06924498275811378,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,367.72,0.06924498275811378,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,368.08,0.06924498275811378,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,368.44,0.0,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,368.8,0.0,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,369.17,0.015172565421091305,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,369.53,0.015172565421091305,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,369.89,0.051418459604437694,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,370.25,0.24671950261893405,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,370.61,0.24671950261893405,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,370.97,0.1438761109700869,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,371.33,0.1438761109700869,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,371.69,0.1438761109700869,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,372.05,0.24671950261893405,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,372.41,0.3184069557009721,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,372.77,0.33928695590104596,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,373.13,0.33928695590104596,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,373.49,0.7639876396843633,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,373.85,0.7639876396843633,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,374.21,0.502169037177786,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,374.57,0.6833719193594225,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,374.93,1.05237067163012,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,375.29,1.268395690560207,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,375.65,1.479930295432296,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,376.01,1.268395690560207,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,376.37,1.4367261924812744,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,376.73,1.5012458548654468,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,377.09,1.5012458548654468,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,377.45,1.4367261924812744,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,377.81,1.439562365300612,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,378.17,1.497317843435545,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,378.53,1.439562365300612,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,378.89,1.439562365300612,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,379.25,1.1418818966227382,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,379.61,1.1418818966227382,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,379.97,0.8466138175402999,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,380.33,0.7673090281617563,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,380.69,0.7673090281617563,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,381.05,0.7673090281617563,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,381.41,0.7673090281617563,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,381.77,0.8123815343553171,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,382.13,0.7667679227230634,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,382.49,0.7667679227230634,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,382.85,0.7014609142804656,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,383.21,0.8084868846351437,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,383.57,0.8084868846351437,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,383.93,0.40413183015309884,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,384.28,0.16677057906129597,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,384.64,0.15884045310644263,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,385.0,0.15469425290388497,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,385.36,0.15469425290388497,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,385.72,0.20132593942571855,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,386.08,0.0,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,386.44,0.14564839384851475,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,386.8,0.14564839384851475,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,387.16,0.20151118795339087,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,387.52,0.24640745530641422,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,387.87,0.32026916447965087,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,388.23,0.33175155526896616,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,388.59,0.5051428603784497,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,388.95,0.2858660412677304,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,389.31,0.3113123561611895,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,389.67,0.4917330385048413,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,390.03,0.717424848426115,0.24621447196857393,ArCF4_95_5_visible_1bar
ArN2,experiment_scaled,100.0,1,390.38,0.7104128922012013,0.24621447196857393,ArCF4_95_5_visible_1bar
